Classe,Caractéristique Couleur,Caractéristique LPB,Caractéristique Fréquentielle
3,108.0,"[0.02578501 0.03389799 0.0226863  0.04340069 0.05801157 0.09260442
 0.02815129 0.03977614 0.59838867 0.05729793 0.02674279 0.03155048
 0.02073317 0.04980469 0.06227464 0.12357272 0.03019832 0.03733474
 0.55521334 0.06257512 0.02854567 0.04176683 0.02764423 0.05138221
 0.046875   0.15174279 0.03816106 0.046875   0.50600962 0.0609976 ]","[ 8.02870463e-04  1.19004284e-07  1.18830187e-10  4.01119098e-12
  2.48251289e-23 -3.71591039e-16  8.39812796e-23]"
3,50.0,"[0.01481746 0.02379432 0.0147799  0.03900616 0.07403095 0.11525316
 0.02736253 0.02914663 0.62071815 0.04109075 0.01457332 0.0215595
 0.01427284 0.04552284 0.08954327 0.14054988 0.03034856 0.02877103
 0.57189002 0.04296875 0.01442308 0.0327524  0.01923077 0.04567308
 0.07782452 0.19200721 0.03185096 0.02944712 0.51171875 0.04507212]","[2.43330920e-03 4.18195306e-06 8.11352989e-11 7.90001866e-11
 6.29797389e-21 1.46331211e-13 5.81957848e-22]"
3,107.0,"[0.03468675 0.04332557 0.04462139 0.08304537 0.11544096 0.09395658
 0.04484675 0.05226487 0.41013747 0.07767428 0.03042368 0.03230168
 0.04890325 0.09870793 0.13296274 0.1156851  0.04589844 0.04492188
 0.38529147 0.06490385 0.03125    0.04627404 0.05408654 0.09855769
 0.09885817 0.14423077 0.03996394 0.05528846 0.35546875 0.07602163]","[ 8.54506444e-04  8.32988433e-08  7.82879192e-13  1.89757176e-13
  1.70330785e-26 -2.31215826e-17  7.11272163e-26]"
3,103.0,"[0.03543795 0.05399264 0.06477239 0.14911358 0.23150165 0.1725323
 0.07288537 0.05889423 0.0763409  0.084529   0.05829327 0.07256611
 0.06805889 0.12823017 0.17022236 0.14873798 0.07264123 0.07707332
 0.08030349 0.1238732  0.08653846 0.08173077 0.07451923 0.10036058
 0.11147837 0.13401442 0.07061298 0.08774038 0.08383413 0.16917067]","[9.76332616e-04 7.08561793e-08 3.56611771e-12 2.76765347e-12
 6.26627958e-24 5.81614447e-16 6.02787769e-24]"
3,104.0,"[0.02360652 0.0405649  0.04486553 0.12753531 0.26404748 0.15760216
 0.06131686 0.0460299  0.17352764 0.0609037  0.03523137 0.04732572
 0.05220853 0.12680288 0.22423377 0.16571514 0.06295072 0.05341046
 0.15767728 0.07444411 0.05078125 0.05949519 0.06009615 0.11628606
 0.15354567 0.19140625 0.06310096 0.0609976  0.13641827 0.1078726 ]","[ 1.04142255e-03  1.51649284e-07  3.13209756e-13  9.63885604e-13
  5.00723675e-25  3.32072530e-16 -1.72517165e-25]"
3,102.0,"[0.02185998 0.03688401 0.03123122 0.08193735 0.17752779 0.12392954
 0.04554162 0.04127855 0.38703801 0.05277194 0.02719351 0.04387019
 0.03455529 0.08916767 0.15151743 0.13115986 0.04770132 0.04191707
 0.37507512 0.05784255 0.04326923 0.06069712 0.04447115 0.06640625
 0.10486779 0.13401442 0.05679087 0.05498798 0.3530649  0.08143029]","[ 7.44428717e-04  4.43165659e-08  8.76671605e-13  1.19060925e-13
 -3.11041035e-26 -1.60505435e-17 -2.26304228e-26]"
3,103.0,"[0.01307091 0.02781325 0.03656475 0.12171349 0.31589919 0.19054237
 0.05331656 0.03155048 0.16641001 0.04311899 0.02539062 0.03891226
 0.04950421 0.12725361 0.26036659 0.17690805 0.05603966 0.0461238
 0.15640024 0.06310096 0.03515625 0.05739183 0.06430288 0.12770433
 0.18449519 0.18960337 0.06009615 0.06219952 0.13221154 0.08683894]","[ 8.76165803e-04  3.05053990e-10  2.91201009e-12  7.09134017e-12
 -8.66131879e-24  9.03251068e-17 -3.10388951e-23]"
3,44.0,"[0.01864859 0.03355995 0.0233436  0.07408729 0.16195913 0.1316857
 0.04054612 0.037654   0.42726487 0.05125075 0.02080829 0.03094952
 0.03320312 0.08315805 0.16180889 0.13551683 0.0453726  0.03710938
 0.39565805 0.05641526 0.02794471 0.03876202 0.03876202 0.09375
 0.11027644 0.16736779 0.04627404 0.05078125 0.359375   0.06670673]","[7.85100877e-04 9.34600677e-08 4.90007416e-12 5.36216740e-13
 4.96923223e-25 1.50600943e-16 7.13125988e-25]"
3,106.0,"[0.03459285 0.05134465 0.04805814 0.10265174 0.15142353 0.12141301
 0.05863131 0.05786133 0.2882174  0.08580604 0.03538161 0.0472506
 0.05664062 0.11410757 0.1558744  0.13303786 0.04852764 0.05243389
 0.27599159 0.08075421 0.04296875 0.05228365 0.05288462 0.11598558
 0.13341346 0.1655649  0.04777644 0.05949519 0.24429087 0.08533654]","[ 8.22792938e-04  9.80794799e-09  1.08614035e-13  3.59920407e-13
 -6.83682185e-26 -3.15723389e-17  1.97464610e-26]"
3,110.0,"[0.01455454 0.02247972 0.01325871 0.03534405 0.05849985 0.08963717
 0.02084585 0.02997296 0.67801608 0.03739108 0.01464844 0.01990685
 0.01404748 0.04792668 0.0609976  0.12334736 0.02351262 0.03267728
 0.62522536 0.03771034 0.01802885 0.0249399  0.01502404 0.06490385
 0.04867788 0.15835337 0.02824519 0.04987981 0.54717548 0.04477163]","[ 8.53630699e-04  1.38281506e-07  9.44374299e-11  2.42049683e-11
  1.15577114e-21  8.69525531e-15 -5.85740233e-23]"
3,111.0,"[0.01262019 0.02244216 0.01943735 0.06248122 0.15510442 0.1409067
 0.03346605 0.03014198 0.48830003 0.03509991 0.0144982  0.02674279
 0.02621695 0.07113882 0.15932993 0.14430589 0.03267728 0.03395433
 0.45372596 0.03740986 0.02073317 0.03695913 0.02914663 0.0703125
 0.13401442 0.16135817 0.03695913 0.03425481 0.42097356 0.05528846]","[ 8.70248326e-04  8.94802044e-08  1.62039534e-12  4.61437079e-13
  3.44460968e-25 -1.28182247e-16 -2.01375975e-25]"
3,101.0,"[0.03609525 0.0484713  0.04578576 0.095628   0.1419396  0.12276517
 0.05111929 0.0541241  0.31464093 0.08943059 0.04101562 0.05446214
 0.05363582 0.10329026 0.11515925 0.12049279 0.0480018  0.06077224
 0.30078125 0.10238882 0.05649038 0.07542067 0.06219952 0.08473558
 0.07632212 0.12890625 0.03695913 0.07722356 0.28155048 0.12019231]","[ 1.05055281e-03  4.57940021e-08  1.16779972e-11  6.32981839e-13
 -1.39651402e-24 -3.05507659e-17  1.00571158e-24]"
4,138.0,"[0.02694937 0.03513747 0.02386944 0.04388897 0.07341121 0.08648212
 0.02940956 0.03645207 0.58342097 0.06097882 0.029372   0.02959736
 0.02516526 0.04965445 0.07782452 0.1034405  0.03155048 0.03733474
 0.54950421 0.06655649 0.03064904 0.03064904 0.02433894 0.05799279
 0.07241587 0.15054087 0.02794471 0.04747596 0.49278846 0.06520433]","[ 7.52721579e-04  1.12101003e-07  3.54865648e-11  1.08534214e-12
  6.70762923e-24  3.50988060e-16 -6.14171440e-25]"
4,174.0,"[0.02077073 0.0322829  0.02539062 0.06355168 0.08533654 0.08201247
 0.03046124 0.04043344 0.56747671 0.05228365 0.01900541 0.02584135
 0.02944712 0.08218149 0.07940204 0.11365685 0.03327825 0.03921274
 0.52929688 0.04867788 0.02914663 0.03395433 0.03575721 0.06460337
 0.04957933 0.14543269 0.03335337 0.05408654 0.48167067 0.07241587]","[9.18673218e-04 3.79936370e-07 1.02291742e-10 1.58470240e-11
 5.13107312e-22 6.01926821e-15 3.79215766e-22]"
4,1.0,"[0.03701547 0.05386118 0.03198242 0.07346755 0.09423828 0.13452148
 0.05284706 0.06603065 0.3664363  0.08959961 0.04657452 0.05183293
 0.03493089 0.07076322 0.09592849 0.15865385 0.05446214 0.06415264
 0.31963642 0.1030649  0.05108173 0.05408654 0.04597356 0.08052885
 0.08533654 0.17427885 0.05919471 0.06850962 0.27373798 0.10727163]","[ 1.43206604e-03  7.69858062e-08  2.58650531e-10  3.49743578e-10
  8.39146549e-20  4.47926023e-14 -6.34319803e-20]"
4,37.5,"[0.01594426 0.02723107 0.01340895 0.03540039 0.0550631  0.08884841
 0.02386944 0.03412335 0.65343299 0.05267803 0.013747   0.01847957
 0.017503   0.0539363  0.06685697 0.13048377 0.02524038 0.03215144
 0.58503606 0.0565655  0.0171274  0.02313702 0.01983173 0.06009615
 0.05018029 0.16676683 0.02403846 0.04146635 0.55168269 0.04567308]","[1.49221296e-03 1.47896687e-06 2.19104685e-10 2.67022020e-11
 1.36672331e-21 2.31105447e-14 1.51775281e-21]"
4,104.0,"[0.01701472 0.03245192 0.03331581 0.11499023 0.21525691 0.17039138
 0.0562838  0.04356971 0.26697716 0.04974835 0.03267728 0.04334435
 0.04529748 0.11072716 0.17833534 0.16669171 0.05972055 0.05626502
 0.23482572 0.07211538 0.03966346 0.05408654 0.05769231 0.10096154
 0.14933894 0.18088942 0.06520433 0.06550481 0.19350962 0.09314904]","[ 7.19289376e-04  1.15794102e-08  4.82993626e-11  3.54677276e-13
  1.73378404e-25 -8.88721413e-18  1.45770753e-24]"
4,110.0,"[0.0162823  0.0316256  0.01774715 0.05404898 0.09324294 0.07932692
 0.02227314 0.02674279 0.61448317 0.04422701 0.01772837 0.02313702
 0.02336238 0.07121394 0.08293269 0.11155349 0.02696815 0.03523137
 0.56407752 0.04379507 0.02223558 0.03064904 0.03155048 0.06941106
 0.04987981 0.15534856 0.03455529 0.05919471 0.49519231 0.05198317]","[7.37004072e-04 7.82333308e-08 6.34025912e-11 3.56035771e-12
 5.25453813e-23 9.86547416e-16 1.00221965e-23]"
4,110.0,"[0.02294922 0.03620793 0.02698693 0.06360802 0.11224835 0.10667067
 0.03665865 0.03973858 0.49750225 0.05742939 0.02749399 0.03493089
 0.0308744  0.06648137 0.10524339 0.12860577 0.0390625  0.04747596
 0.45928486 0.06054688 0.03425481 0.03425481 0.03125    0.08143029
 0.07271635 0.17668269 0.03966346 0.05769231 0.40174279 0.0703125 ]","[ 6.98338998e-04  4.50396060e-08  2.04506578e-11  4.03816179e-13
  6.53497827e-25 -1.16078560e-17  9.58958828e-25]"
4,122.0,"[0.01893029 0.03299654 0.02469576 0.05395508 0.08171199 0.08813477
 0.03151292 0.03769156 0.57936448 0.05100661 0.02704327 0.02944712
 0.02666767 0.0543119  0.06768329 0.11200421 0.03463041 0.04139123
 0.55010517 0.05671575 0.03665865 0.03725962 0.0297476  0.05558894
 0.03725962 0.1547476  0.0327524  0.05889423 0.48677885 0.0703125 ]","[6.99297953e-04 2.43664250e-08 7.61202927e-11 2.38698851e-12
 2.52694345e-23 2.82892592e-16 1.99178424e-23]"
4,118.0,"[0.01746544 0.02642353 0.01851713 0.05143855 0.06819035 0.14218374
 0.03220778 0.04020808 0.55442458 0.04894081 0.02035757 0.02674279
 0.02163462 0.06565505 0.06798377 0.16210938 0.04432091 0.04589844
 0.49083534 0.05446214 0.02884615 0.03515625 0.0234375  0.06790865
 0.06129808 0.17427885 0.04627404 0.06580529 0.42217548 0.07481971]","[7.60561161e-04 1.00955525e-07 9.82846829e-11 8.77747464e-12
 2.53952149e-22 2.69823630e-15 4.44246354e-23]"
4,163.0,"[0.02298678 0.03573843 0.02892127 0.07508263 0.1250939  0.14186448
 0.04505334 0.04695012 0.41871995 0.05958909 0.02403846 0.03177584
 0.03297776 0.08466046 0.14242788 0.15670072 0.04987981 0.04221755
 0.37267127 0.06265024 0.02794471 0.03876202 0.03695913 0.09194712
 0.125      0.18359375 0.05228365 0.05649038 0.31941106 0.06760817]","[7.76946688e-04 8.05256130e-08 1.18421359e-10 4.68168612e-12
 2.72658110e-23 2.60425961e-17 1.06809514e-22]"
4,109.0,"[0.02069561 0.0326585  0.02471454 0.07072566 0.12186373 0.19865535
 0.04371995 0.04864032 0.38157302 0.05675331 0.03320312 0.03891226
 0.0234375  0.07361779 0.12560096 0.20830829 0.04882812 0.06024639
 0.3128756  0.07496995 0.03575721 0.05258413 0.03004808 0.08203125
 0.12620192 0.22926683 0.06009615 0.07421875 0.23016827 0.0796274 ]","[7.60953778e-04 1.16166471e-07 1.28842541e-11 2.59825554e-13
 3.65905626e-25 6.94048476e-17 3.03498292e-25]"
4,130.0,"[0.02067683 0.03789814 0.02663011 0.06402118 0.12218299 0.10028546
 0.03609525 0.03973858 0.49720177 0.05526968 0.02388822 0.03230168
 0.03357873 0.07602163 0.11523438 0.1320613  0.03440505 0.04244291
 0.45748197 0.05258413 0.03395433 0.04026442 0.03425481 0.07542067
 0.07091346 0.16947115 0.03365385 0.05739183 0.41165865 0.07301683]","[8.93195661e-04 3.43280096e-07 6.60704795e-11 1.29269357e-11
 3.76812848e-22 7.36148321e-15 2.71139079e-23]"
4,107.0,"[0.04711914 0.06922326 0.07019982 0.13653095 0.20787635 0.14197716
 0.07705454 0.06854718 0.07166466 0.10980694 0.06820913 0.07895132
 0.0710637  0.12101863 0.16871995 0.12131911 0.07211538 0.07609675
 0.08683894 0.13566707 0.08653846 0.09164663 0.07632212 0.10546875
 0.11268029 0.10426683 0.06520433 0.08503606 0.09795673 0.17487981]","[ 9.28609553e-04  5.51610618e-08  2.91073530e-11  1.10634992e-11
 -1.48863149e-22 -2.59684404e-15 -1.31363849e-22]"
4,75.0,"[0.02396334 0.04315655 0.02869591 0.07380559 0.1107835  0.10884916
 0.04266827 0.04633038 0.45528471 0.06646259 0.03260216 0.0409405
 0.03695913 0.07481971 0.08924279 0.14167668 0.04417067 0.05371094
 0.41120793 0.07466947 0.03816106 0.05258413 0.03365385 0.08082933
 0.06069712 0.1733774  0.03966346 0.0688101  0.36328125 0.08894231]","[ 6.54920491e-04  1.18148479e-08  2.59799947e-12  7.30749068e-14
  2.22205143e-26 -4.11678280e-18  2.28041464e-26]"
4,111.0,"[0.01793495 0.0319073  0.02520282 0.05333534 0.09059495 0.0932805
 0.03108098 0.03463041 0.57481971 0.04721304 0.02328726 0.03072416
 0.02824519 0.05378606 0.08112981 0.12560096 0.03380409 0.03695913
 0.53485577 0.05160757 0.03545673 0.03575721 0.0234375  0.05228365
 0.05198317 0.15414663 0.03335337 0.04987981 0.49429087 0.06941106]","[ 8.53786511e-04  2.53784911e-07  2.09387765e-11  7.41885608e-13
 -1.39359050e-24 -2.42117976e-16  2.57056944e-24]"
4,145.0,"[0.01949369 0.03217022 0.02407602 0.06017127 0.10781626 0.10514949
 0.03566331 0.03740986 0.52801983 0.05003005 0.02516526 0.02884615
 0.02719351 0.0625     0.10404147 0.14145132 0.0386869  0.03771034
 0.482497   0.05190805 0.03485577 0.03215144 0.0297476  0.07481971
 0.06460337 0.15895433 0.04146635 0.05739183 0.43840144 0.06760817]","[ 7.32121517e-04  7.96213863e-08  4.13522222e-11  7.04043260e-13
 -2.31013334e-24 -9.52171471e-17  3.01567559e-24]"
4,120.0,"[0.0250338  0.03314678 0.02366286 0.04274339 0.05814303 0.07628456
 0.02634841 0.03297776 0.6265963  0.0550631  0.02328726 0.02809495
 0.02591647 0.04980469 0.06535457 0.11358173 0.02756911 0.03748498
 0.58112981 0.04777644 0.02884615 0.03004808 0.02794471 0.04747596
 0.05138221 0.14002404 0.03335337 0.04236779 0.54206731 0.05649038]","[8.28292331e-04 2.43262727e-07 1.92630962e-11 1.40671211e-12
 5.55752385e-24 3.25868556e-16 4.76820472e-24]"
4,111.0,"[0.01243239 0.01977539 0.01226337 0.0241887  0.03686523 0.0620305
 0.0154372  0.02276142 0.76278921 0.03145658 0.01299579 0.01464844
 0.01539964 0.02779447 0.04086538 0.08939303 0.01923077 0.02373798
 0.72588642 0.03004808 0.01772837 0.01802885 0.01081731 0.02884615
 0.0327524  0.13731971 0.01772837 0.03215144 0.66676683 0.03786058]","[ 9.41877230e-04  3.22812809e-07  9.34701056e-11  5.88738020e-12
 -5.06458187e-23 -9.14705178e-16 -1.28486880e-22]"
4,31.0,"[0.01692082 0.02987906 0.01962515 0.05810547 0.10685847 0.0999662
 0.03436749 0.03534405 0.55326022 0.04567308 0.01780349 0.02223558
 0.0245643  0.07264123 0.10884916 0.12184495 0.03613281 0.03395433
 0.51832933 0.04364483 0.01893029 0.03395433 0.02944712 0.08022837
 0.08052885 0.14753606 0.03786058 0.04236779 0.47355769 0.05558894]","[ 9.08103186e-04  2.66018119e-07  3.99880968e-11  2.06302703e-12
 -5.09122209e-25  5.41992004e-17 -1.87310610e-23]"
4,32.0,"[0.01262019 0.01844201 0.01077975 0.02786959 0.05034931 0.06773963
 0.01838567 0.02285532 0.73841271 0.03254582 0.01246995 0.01479868
 0.01472356 0.03846154 0.0528095  0.09600361 0.01795373 0.02501502
 0.70004507 0.02771935 0.01262019 0.01983173 0.01502404 0.04387019
 0.04447115 0.14783654 0.02253606 0.03185096 0.6343149  0.02764423]","[ 7.53544556e-04  6.41556954e-08  1.92403101e-11  2.67645986e-12
  1.82619447e-23  6.52534290e-16 -5.94887875e-24]"
4,35.0,"[0.01000977 0.02229192 0.01549354 0.05819937 0.11921575 0.13003305
 0.037654   0.03177584 0.54060246 0.03472431 0.01277043 0.0230619
 0.01983173 0.07098858 0.11786358 0.14190204 0.03560697 0.03523137
 0.49526743 0.04747596 0.01862981 0.02283654 0.02373798 0.0859375
 0.10066106 0.1859976  0.03635817 0.046875   0.43299279 0.04597356]","[7.60915224e-04 1.05577868e-07 1.78921144e-11 2.11176101e-12
 9.97616156e-24 4.25580341e-16 8.30509925e-24]"
4,35.0,"[0.01280799 0.03168194 0.02328726 0.07848182 0.14351713 0.14207106
 0.05650916 0.04465895 0.41511418 0.05187049 0.02321214 0.03538161
 0.03380409 0.08278245 0.12800481 0.15264423 0.05258413 0.05168269
 0.37702825 0.0628756  0.0297476  0.0390625  0.0297476  0.09465144
 0.11628606 0.1938101  0.05709135 0.06520433 0.30348558 0.07091346]","[ 6.67147007e-04  1.48333927e-08  7.96474816e-13  4.57657271e-14
  1.77839423e-27 -1.71283730e-18  8.55479513e-27]"
4,171.0,"[0.01504282 0.02766301 0.01765325 0.05252779 0.09070763 0.11925331
 0.03177584 0.03429237 0.56828425 0.04279973 0.01622596 0.02148438
 0.02298678 0.05821815 0.0948768  0.15384615 0.03417969 0.03297776
 0.51825421 0.04695012 0.015625   0.02794471 0.02554087 0.06670673
 0.08623798 0.18569712 0.03575721 0.04116587 0.46905048 0.04627404]","[ 6.77845413e-04  2.82096272e-08  2.82687045e-11  7.68028531e-13
  2.03146121e-24  6.37134409e-17 -2.94616478e-24]"
4,31.0,"[0.01016001 0.02606671 0.0155311  0.0691857  0.14483173 0.17324594
 0.0473445  0.03874324 0.43355619 0.04133489 0.01893029 0.02997296
 0.02606671 0.076247   0.14670974 0.16669171 0.04402043 0.04371995
 0.38521635 0.06242488 0.02013221 0.02734375 0.02884615 0.09465144
 0.14813702 0.21484375 0.04477163 0.05048077 0.31430288 0.05649038]","[7.71847286e-04 4.20907740e-08 4.32701377e-11 1.40992443e-13
 2.87743563e-25 2.59946635e-17 1.96162939e-25]"
4,41.0,"[0.00999099 0.01906175 0.01408504 0.0470628  0.09209736 0.10537485
 0.02636719 0.02569111 0.63106596 0.02920297 0.01014123 0.01630108
 0.01622596 0.06505409 0.09044471 0.13724459 0.02726863 0.02809495
 0.58097957 0.02824519 0.0141226  0.02313702 0.02013221 0.07001202
 0.06850962 0.16887019 0.03335337 0.03725962 0.5297476  0.03485577]","[ 9.36788368e-04  9.31360177e-08  2.17664616e-11  1.63785855e-13
 -3.02412413e-25  4.82998555e-17  6.46665724e-26]"
4,32.0,"[0.02197266 0.03508113 0.02170974 0.0544997  0.08941181 0.09183444
 0.03705303 0.04263071 0.54879056 0.05701623 0.02501502 0.02817007
 0.02817007 0.07113882 0.08789062 0.11921575 0.03680889 0.04334435
 0.5059345  0.0543119  0.02764423 0.03034856 0.03125    0.07752404
 0.06370192 0.17728365 0.04717548 0.04777644 0.43689904 0.06039663]","[ 6.70747252e-04  2.82875664e-08  1.32270645e-11  9.78338439e-14
 -9.11448018e-26 -1.47701978e-17  6.38640582e-26]"
4,33.0,"[0.01635742 0.0245643  0.01391602 0.03083684 0.04751352 0.06813401
 0.01900541 0.02922175 0.70986704 0.04058368 0.013747   0.015625
 0.01577524 0.04364483 0.05611478 0.11373197 0.02216046 0.02847055
 0.65932993 0.03140024 0.01352163 0.01953125 0.01742788 0.05378606
 0.03485577 0.15685096 0.0234375  0.03575721 0.60967548 0.03515625]","[ 8.83470381e-04  2.70563702e-07  1.07298025e-10  1.47316658e-11
  4.65778328e-22  5.01228551e-15 -3.55095128e-22]"
4,172.0,"[0.02095853 0.03286508 0.02135291 0.05117563 0.09504582 0.11399489
 0.03348483 0.03701547 0.54099684 0.05310998 0.02088341 0.02809495
 0.02238582 0.05904447 0.09975962 0.15932993 0.03470553 0.03508113
 0.48895733 0.05175781 0.02463942 0.03485577 0.02554087 0.0703125
 0.0688101  0.18509615 0.03605769 0.05168269 0.44260817 0.06039663]","[7.74471454e-04 1.30478349e-07 5.10989671e-11 5.11114471e-12
 7.97230041e-23 1.83828428e-15 2.16126272e-23]"
4,31.0,"[0.01485502 0.02762545 0.01986929 0.06022761 0.10238882 0.12746019
 0.03628305 0.03735352 0.5319073  0.04202975 0.02433894 0.02786959
 0.02441406 0.06828425 0.0926232  0.15106671 0.03463041 0.04289363
 0.47949219 0.05438702 0.0249399  0.02614183 0.03094952 0.09074519
 0.07151442 0.17908654 0.03395433 0.046875   0.43569712 0.06009615]","[8.51129340e-04 2.46185988e-07 8.94259687e-11 9.99070059e-12
 2.77314218e-22 4.76223127e-15 1.10786022e-22]"
4,33.0,"[0.01909931 0.02813251 0.01727764 0.0464994  0.080003   0.08195613
 0.02803861 0.03624549 0.61668044 0.04606746 0.01622596 0.0249399
 0.02125901 0.06265024 0.08210637 0.10088642 0.02681791 0.03643329
 0.58278245 0.04589844 0.02013221 0.02704327 0.02944712 0.07091346
 0.05979567 0.13461538 0.03125    0.04086538 0.53185096 0.05408654]","[ 8.85649188e-04  3.13980596e-07  1.28042040e-11  3.97793303e-13
 -7.60840033e-25 -2.04416325e-16 -4.76554074e-25]"
4,33.0,"[0.01624474 0.03609525 0.02347506 0.07549579 0.12541316 0.14428711
 0.04747596 0.0453726  0.42709585 0.05904447 0.02696815 0.0383113
 0.029372   0.08864183 0.10576923 0.15497296 0.04529748 0.05438702
 0.37747897 0.07880108 0.03004808 0.04236779 0.04176683 0.1015625
 0.08323317 0.18028846 0.046875   0.06129808 0.33233173 0.08022837]","[9.59986506e-04 2.87960558e-07 1.84053520e-10 1.26838010e-11
 5.88903190e-22 6.64862110e-15 1.69600477e-22]"
4,35.0,"[0.01068585 0.01829177 0.01222581 0.03318434 0.06683819 0.07038762
 0.02056415 0.02413236 0.71343525 0.03025466 0.0096905  0.01389724
 0.01554988 0.04529748 0.0710637  0.09833233 0.01923077 0.02411358
 0.67660757 0.02621695 0.00991587 0.01352163 0.015625   0.05979567
 0.06760817 0.1421274  0.01953125 0.03455529 0.61268029 0.02463942]","[1.08687704e-03 6.76559419e-07 1.72342109e-10 3.21690567e-11
 1.93683586e-21 1.46575639e-14 1.40923784e-21]"
4,32.0,"[0.01006611 0.01776593 0.01211313 0.03532527 0.06248122 0.09590971
 0.02131535 0.02276142 0.69392278 0.02833909 0.00984075 0.0152494
 0.01367188 0.04484675 0.06550481 0.1309345  0.02246094 0.02336238
 0.64670974 0.02741887 0.01322115 0.01772837 0.01592548 0.04867788
 0.05258413 0.17307692 0.02403846 0.03125    0.58894231 0.03455529]","[ 7.29934306e-04  6.52348090e-08  3.94239034e-11  5.98055988e-13
  1.09006104e-24  4.31625037e-17 -2.69162148e-24]"
4,37.0,"[0.01286433 0.02161584 0.01692082 0.04189829 0.07985276 0.08642578
 0.02539062 0.02719351 0.65243765 0.03540039 0.01539964 0.0215595
 0.01810397 0.05250901 0.07557091 0.11305589 0.02636719 0.0304988
 0.61298077 0.03395433 0.02073317 0.02524038 0.01983173 0.05558894
 0.05949519 0.15504808 0.03064904 0.04236779 0.5453726  0.04567308]","[ 8.68431371e-04  2.74606911e-07  2.12409631e-11  1.03456328e-12
 -3.20517092e-24 -2.98654866e-16 -3.63968629e-24]"
4,37.0,"[0.01175631 0.02095853 0.01500526 0.04169171 0.0690918  0.08606896
 0.02398212 0.02649865 0.67127404 0.03367263 0.01307091 0.01667668
 0.01735276 0.05123197 0.06813401 0.11290565 0.0249399  0.03155048
 0.62342248 0.04071514 0.0141226  0.02584135 0.01622596 0.0609976
 0.046875   0.1640625  0.0249399  0.03996394 0.56700721 0.03996394]","[ 8.79224276e-04  3.11594289e-07  5.95697713e-11  3.23762723e-12
 -2.77716931e-23 -1.48904438e-15  3.53607884e-23]"
4,177.0,"[0.01620718 0.029372   0.02570989 0.06101638 0.1033466  0.11057692
 0.03744742 0.03421725 0.53633939 0.04576698 0.02719351 0.03140024
 0.02764423 0.06159856 0.08578726 0.11703726 0.03155048 0.04296875
 0.50563401 0.0691857  0.03185096 0.03635817 0.03395433 0.06009615
 0.06340144 0.1625601  0.03605769 0.05168269 0.44801683 0.07602163]","[ 7.93541546e-04  1.21863474e-07  1.00255171e-10  4.13389894e-12
  4.71691758e-23  6.24844391e-16 -6.96962336e-23]"
4,35.0,"[0.01729642 0.02768179 0.01864859 0.04563552 0.06978666 0.08839769
 0.02621695 0.03404823 0.62931941 0.04296875 0.01554988 0.02073317
 0.02080829 0.06332632 0.07151442 0.11711238 0.02914663 0.03583233
 0.58195613 0.04402043 0.02163462 0.0297476  0.0249399  0.05829327
 0.04597356 0.16826923 0.03064904 0.05048077 0.51622596 0.05378606]","[ 8.58331819e-04  1.51126339e-07  1.18768337e-10  2.12945570e-11
  1.06768327e-21  8.13854835e-15 -8.30791110e-23]"
4,36.0,"[0.01068585 0.02189754 0.01802885 0.05519456 0.09994742 0.10342172
 0.03192608 0.02875225 0.59500826 0.03513747 0.01667668 0.02336238
 0.0226863  0.06234976 0.09179688 0.11876502 0.02741887 0.03725962
 0.55679087 0.04289363 0.02133413 0.0249399  0.02433894 0.07481971
 0.06971154 0.15234375 0.03245192 0.04897837 0.50600962 0.04507212]","[ 9.57768602e-04  2.29188245e-07  2.48973340e-10  1.10939499e-11
 -3.10467022e-22 -4.24843268e-15  4.93515364e-22]"
4,34.0,"[0.02050781 0.03855544 0.02986028 0.08569336 0.13703801 0.14757362
 0.05213341 0.04758864 0.37150691 0.06954252 0.03267728 0.04033954
 0.0379357  0.09149639 0.125      0.13679387 0.04484675 0.05859375
 0.32602163 0.10629507 0.03786058 0.06039663 0.03575721 0.0952524
 0.09194712 0.11448317 0.06189904 0.07271635 0.30498798 0.12469952]","[9.02860316e-04 2.10442859e-07 2.19498581e-10 2.04968818e-11
 1.09096898e-21 8.07698185e-15 8.36619166e-22]"
4,34.0,"[0.00779372 0.01491136 0.01308969 0.04107197 0.07356145 0.09825721
 0.02398212 0.02328726 0.67876728 0.02527794 0.01029147 0.01795373
 0.01532452 0.04732572 0.06963642 0.12357272 0.02411358 0.02862079
 0.63228666 0.0308744  0.01382212 0.01742788 0.01983173 0.05498798
 0.05558894 0.16105769 0.02313702 0.03876202 0.57842548 0.03695913]","[ 7.64800565e-04  9.21569460e-08  2.28582655e-11  3.53080733e-13
  4.88481465e-25  1.01547218e-16 -8.76094678e-25]"
4,32.0,"[0.00585938 0.01316481 0.00813176 0.02764423 0.06112906 0.09483924
 0.01891151 0.01791617 0.72973633 0.02266752 0.0074369  0.01246995
 0.00984075 0.03500601 0.0636268  0.11741286 0.01660156 0.02043269
 0.69411058 0.0230619  0.01111779 0.01051683 0.01201923 0.03996394
 0.06911058 0.15835337 0.02373798 0.02614183 0.62980769 0.01923077]","[ 7.45651292e-04  9.32717569e-08  7.42914438e-12  1.02973522e-12
  1.72332129e-24  2.77048486e-16 -2.26758273e-24]"
